KM;LAT;LONG;;;;;KM;LAT;LONG
26,38;-22,615132;-44,901321;;;;;240,36;-22,647316;-43,895041
26,39;-22,615188;-44,901396;;;;;240,37;-22,647236;-43,895083
26,4;-22,615245;-44,901472;;;;;240,38;-22,647157;-43,895126
26,41;-22,615301;-44,901548;;;;;240,39;-22,647077;-43,895168
26,42;-22,615357;-44,901624;;;;;240,4;-22,646998;-43,895211
26,43;-22,615412;-44,9017;;;;;240,41;-22,646918;-43,895253
26,44;-22,615468;-44,901776;;;;;240,42;-22,646838;-43,895296
26,45;-22,615523;-44,901853;;;;;240,43;-22,646759;-43,895338
26,46;-22,615578;-44,901929;;;;;240,44;-22,64668;-43,895382
26,47;-22,615633;-44,902006;;;;;240,45;-22,646601;-43,895425
26,48;-22,615687;-44,902083;;;;;240,46;-22,646522;-43,895468
26,49;-22,615741;-44,90216;;;;;240,47;-22,646443;-43,895511
26,5;-22,615795;-44,902237;;;;;240,48;-22,646364;-43,895555
26,51;-22,615849;-44,902314;;;;;240,49;-22,646285;-43,895599
26,52;-22,615904;-44,902391;;;;;240,5;-22,646206;-43,895642
26,53;-22,615959;-44,902468;;;;;240,51;-22,646127;-43,895685
26,54;-22,616014;-44,902544;;;;;240,52;-22,646048;-43,895728
26,55;-22,61607;-44,90262;;;;;240,53;-22,645968;-43,895771
26,56;-22,616126;-44,902696;;;;;240,54;-22,645889;-43,895814
26,57;-22,616183;-44,902771;;;;;240,55;-22,645809;-43,895857
26,58;-22,61624;-44,902846;;;;;240,56;-22,64573;-43,895901
26,59;-22,616298;-44,902921;;;;;240,57;-22,645651;-43,895943
26,6;-22,616355;-44,902996;;;;;240,58;-22,645571;-43,895986
26,61;-22,616412;-44,903071;;;;;240,59;-22,645492;-43,896028
26,62;-22,616468;-44,903147;;;;;240,6;-22,645413;-43,896071
26,63;-22,616524;-44,903222;;;;;240,61;-22,645333;-43,896113
26,64;-22,61658;-44,903298;;;;;240,62;-22,645253;-43,896155
26,65;-22,616636;-44,903374;;;;;240,63;-22,645174;-43,896197
26,66;-22,616692;-44,90345;;;;;240,64;-22,645094;-43,896239
26,67;-22,616748;-44,903526;;;;;240,65;-22,645014;-43,896281
26,68;-22,616804;-44,903601;;;;;240,66;-22,644934;-43,896323
26,69;-22,61686;-44,903677;;;;;240,67;-22,644854;-43,896365
26,7;-22,616917;-44,903753;;;;;240,68;-22,644773;-43,896405
26,71;-22,616973;-44,903828;;;;;240,69;-22,644693;-43,896445
26,72;-22,61703;-44,903904;;;;;240,7;-22,644613;-43,896487
26,73;-22,617086;-44,903979;;;;;240,71;-22,644534;-43,89653
26,74;-22,617143;-44,904055;;;;;240,72;-22,644454;-43,896572
26,75;-22,617199;-44,90413;;;;;240,73;-22,644374;-43,896613
26,76;-22,617255;-44,904206;;;;;240,74;-22,644294;-43,896656
26,77;-22,617311;-44,904282;;;;;240,75;-22,644215;-43,896698
26,78;-22,617367;-44,904358;;;;;240,76;-22,644136;-43,896741
26,79;-22,617421;-44,904435;;;;;240,77;-22,644056;-43,896784
26,8;-22,617475;-44,904512;;;;;240,78;-22,643976;-43,896827
26,81;-22,617529;-44,90459;;;;;240,79;-22,643897;-43,89687
26,82;-22,617581;-44,904669;;;;;240,8;-22,643818;-43,896913
26,83;-22,617633;-44,904747;;;;;240,81;-22,643738;-43,896956
26,84;-22,617685;-44,904826;;;;;240,82;-22,643659;-43,896998
26,85;-22,617735;-44,904906;;;;;240,83;-22,64358;-43,897042
26,86;-22,617786;-44,904985;;;;;240,84;-22,643503;-43,897088
26,87;-22,617836;-44,905065;;;;;240,85;-22,643425;-43,897133
26,88;-22,617885;-44,905145;;;;;240,86;-22,643345;-43,897175
26,89;-22,617935;-44,905225;;;;;240,87;-22,643266;-43,897217
26,9;-22,617985;-44,905306;;;;;240,88;-22,643186;-43,897259
26,91;-22,618034;-44,905386;;;;;240,89;-22,643106;-43,897302
26,92;-22,618084;-44,905466;;;;;240,9;-22,643026;-43,897344
26,93;-22,618133;-44,905546;;;;;240,91;-22,642946;-43,897386
26,94;-22,618183;-44,905626;;;;;240,92;-22,642866;-43,897427
26,95;-22,618233;-44,905706;;;;;240,93;-22,642786;-43,897469
26,96;-22,618283;-44,905786;;;;;240,94;-22,642706;-43,897511
26,97;-22,618332;-44,905866;;;;;240,95;-22,642627;-43,897553
26,98;-22,618382;-44,905946;;;;;240,96;-22,642547;-43,897595
26,99;-22,618431;-44,906027;;;;;240,97;-22,642467;-43,897637
27;-22,61848;-44,906107;;;;;240,98;-22,642387;-43,89768
27,01;-22,618529;-44,906188;;;;;240,99;-22,642309;-43,897724
27,02;-22,618578;-44,906269;;;;;241;-22,642231;-43,89777
27,03;-22,618627;-44,906349;;;;;241,01;-22,642153;-43,897814
27,04;-22,618675;-44,90643;;;;;241,02;-22,642073;-43,897857
27,05;-22,618724;-44,906511;;;;;241,03;-22,641994;-43,8979
27,06;-22,618772;-44,906592;;;;;241,04;-22,641914;-43,897943
27,07;-22,61882;-44,906673;;;;;241,05;-22,641835;-43,897985
27,08;-22,618869;-44,906754;;;;;241,06;-22,641755;-43,898027
27,09;-22,618918;-44,906835;;;;;241,07;-22,641675;-43,898069
27,1;-22,618966;-44,906915;;;;;241,08;-22,641595;-43,898109
27,11;-22,619015;-44,906996;;;;;241,09;-22,641514;-43,898148
27,12;-22,619064;-44,907076;;;;;241,1;-22,641431;-43,898184
27,13;-22,619114;-44,907156;;;;;241,11;-22,641347;-43,898218
27,14;-22,619164;-44,907237;;;;;241,12;-22,641264;-43,898253
27,15;-22,619214;-44,907317;;;;;241,13;-22,64118;-43,898286
27,16;-22,619263;-44,907397;;;;;241,14;-22,641096;-43,898319
27,17;-22,619314;-44,907476;;;;;241,15;-22,641012;-43,89835
27,18;-22,619364;-44,907556;;;;;241,16;-22,640927;-43,898381
27,19;-22,619414;-44,907636;;;;;241,17;-22,640841;-43,898408
27,2;-22,619465;-44,907715;;;;;241,18;-22,640755;-43,898436
27,21;-22,619516;-44,907795;;;;;241,19;-22,640668;-43,898461
27,22;-22,619567;-44,907874;;;;;241,2;-22,640581;-43,898485
27,23;-22,619619;-44,907952;;;;;241,21;-22,640494;-43,898507
27,24;-22,619673;-44,90803;;;;;241,22;-22,640407;-43,898528
27,25;-22,619728;-44,908107;;;;;241,23;-22,640318;-43,898546
27,26;-22,619785;-44,908181;;;;;241,24;-22,64023;-43,898565
27,27;-22,619843;-44,908255;;;;;241,25;-22,640142;-43,898582
27,28;-22,619906;-44,908325;;;;;241,26;-22,640053;-43,8986
27,29;-22,619969;-44,908395;;;;;241,27;-22,639965;-43,898618
27,3;-22,620036;-44,908462;;;;;241,28;-22,639877;-43,898637
27,31;-22,620105;-44,908526;;;;;241,29;-22,639789;-43,898657
27,32;-22,620175;-44,908589;;;;;241,3;-22,6397;-43,898676
27,33;-22,620249;-44,908648;;;;;241,31;-22,639613;-43,898698
27,34;-22,620324;-44,908705;;;;;241,32;-22,639526;-43,89872
27,35;-22,620402;-44,908759;;;;;241,33;-22,639439;-43,898747
27,36;-22,620481;-44,90881;;;;;241,34;-22,639353;-43,898774
27,37;-22,620562;-44,908858;;;;;241,35;-22,639268;-43,898804
27,38;-22,620645;-44,908901;;;;;241,36;-22,639184;-43,898835
27,39;-22,62073;-44,908943;;;;;241,37;-22,639102;-43,898874
27,4;-22,620816;-44,90898;;;;;241,38;-22,639021;-43,898914
27,41;-22,620904;-44,909016;;;;;241,39;-22,638941;-43,898955
27,42;-22,620992;-44,90905;;;;;241,4;-22,638861;-43,898996
27,43;-22,621081;-44,90908;;;;;241,41;-22,638784;-43,899043
27,44;-22,621171;-44,909109;;;;;241,42;-22,638708;-43,899091
27,45;-22,621261;-44,909137;;;;;241,43;-22,638635;-43,899143
27,46;-22,621352;-44,909163;;;;;241,44;-22,638562;-43,899197
27,47;-22,621442;-44,909189;;;;;241,45;-22,638492;-43,899254
27,48;-22,621533;-44,909214;;;;;241,46;-22,638424;-43,899313
27,49;-22,621623;-44,90924;;;;;241,47;-22,638357;-43,899374
27,5;-22,621714;-44,909265;;;;;241,48;-22,638292;-43,899436
27,51;-22,621805;-44,909291;;;;;241,49;-22,638229;-43,899501
27,52;-22,621896;-44,909317;;;;;241,5;-22,638168;-43,899568
27,53;-22,621986;-44,909343;;;;;241,51;-22,638109;-43,899636
27,54;-22,622076;-44,909369;;;;;241,52;-22,638054;-43,899707
27,55;-22,622167;-44,909395;;;;;241,53;-22,637999;-43,899778
27,56;-22,622259;-44,90942;;;;;241,54;-22,637944;-43,899849
27,57;-22,62235;-44,909445;;;;;241,55;-22,637889;-43,899921
27,58;-22,622441;-44,909469;;;;;241,56;-22,637838;-43,899995
27,59;-22,622532;-44,909494;;;;;241,57;-22,637788;-43,90007
27,6;-22,622622;-44,909518;;;;;241,58;-22,637739;-43,900146
27,61;-22,622713;-44,909543;;;;;241,59;-22,63769;-43,900222
27,62;-22,622804;-44,909569;;;;;241,6;-22,637642;-43,900298
27,63;-22,622895;-44,909594;;;;;241,61;-22,637593;-43,900374
27,64;-22,622985;-44,909624;;;;;241,62;-22,637545;-43,90045
27,65;-22,623073;-44,909657;;;;;241,63;-22,637496;-43,900526
27,66;-22,623159;-44,909693;;;;;241,64;-22,637447;-43,900601
27,67;-22,623244;-44,909736;;;;;241,65;-22,637397;-43,900676
27,68;-22,623326;-44,909781;;;;;241,66;-22,637347;-43,900752
27,69;-22,623406;-44,909831;;;;;241,67;-22,637295;-43,900825
27,7;-22,623483;-44,909885;;;;;241,68;-22,637241;-43,900898
27,71;-22,623559;-44,909942;;;;;241,69;-22,637186;-43,900969
27,72;-22,62363;-44,910003;;;;;241,7;-22,637128;-43,901038
27,73;-22,6237;-44,910067;;;;;241,71;-22,637069;-43,901107
27,74;-22,623766;-44,910134;;;;;241,72;-22,637008;-43,901173
27,75;-22,623828;-44,910205;;;;;241,73;-22,636946;-43,901239
27,76;-22,623888;-44,910277;;;;;241,74;-22,636881;-43,901301
27,77;-22,623943;-44,910354;;;;;241,75;-22,636816;-43,901363
27,78;-22,623996;-44,910432;;;;;241,76;-22,636747;-43,901421
27,79;-22,624045;-44,910512;;;;;241,77;-22,636678;-43,901479
27,8;-22,62409;-44,910595;;;;;241,78;-22,636606;-43,901533
27,81;-22,624133;-44,910679;;;;;241,79;-22,636534;-43,901587
27,82;-22,624173;-44,910765;;;;;241,8;-22,636461;-43,901639
27,83;-22,624209;-44,910852;;;;;241,81;-22,636387;-43,901691
27,84;-22,624241;-44,91094;;;;;241,82;-22,636312;-43,901742
27,85;-22,62427;-44,91103;;;;;241,83;-22,636237;-43,901792
27,86;-22,624295;-44,911121;;;;;241,84;-22,636162;-43,901842
27,87;-22,624316;-44,911213;;;;;241,85;-22,636088;-43,901893
27,88;-22,624335;-44,911305;;;;;241,86;-22,636013;-43,901944
27,89;-22,624352;-44,911398;;;;;241,87;-22,635938;-43,901995
27,9;-22,624369;-44,911491;;;;;241,88;-22,635864;-43,902046
27,91;-22,624384;-44,911583;;;;;241,89;-22,635791;-43,902098
27,92;-22,624396;-44,911677;;;;;241,9;-22,635718;-43,902151
27,93;-22,624405;-44,911771;;;;;241,91;-22,635646;-43,902205
27,94;-22,62441;-44,911865;;;;;241,92;-22,635576;-43,902262
27,95;-22,624417;-44,911959;;;;;241,93;-22,635506;-43,902319
27,96;-22,624417;-44,912053;;;;;241,94;-22,635439;-43,902379
27,97;-22,624416;-44,912147;;;;;241,95;-22,635372;-43,902439
27,98;-22,62442;-44,912241;;;;;241,96;-22,635307;-43,902503
27,99;-22,624416;-44,912335;;;;;241,97;-22,635244;-43,902567
28;-22,624421;-44,91243;;;;;241,98;-22,635182;-43,902632
28,01;-22,624426;-44,912524;;;;;241,99;-22,635122;-43,902699
28,02;-22,624432;-44,912618;;;;;242;-22,635062;-43,902767
28,03;-22,624437;-44,912712;;;;;242,01;-22,635003;-43,902836
28,04;-22,624443;-44,912806;;;;;242,02;-22,634945;-43,902904
28,05;-22,624448;-44,9129;;;;;242,03;-22,634888;-43,902974
28,06;-22,624454;-44,912994;;;;;242,04;-22,634832;-43,903045
28,07;-22,62446;-44,913088;;;;;242,05;-22,634776;-43,903116
28,08;-22,624466;-44,913183;;;;;242,06;-22,634721;-43,903187
28,09;-22,624472;-44,913277;;;;;242,07;-22,634666;-43,903259
28,1;-22,624477;-44,913371;;;;;242,08;-22,634612;-43,903331
28,11;-22,624483;-44,913465;;;;;242,09;-22,634558;-43,903403
28,12;-22,624489;-44,913559;;;;;242,1;-22,634504;-43,903475
28,13;-22,624495;-44,913653;;;;;242,11;-22,634451;-43,903548
28,14;-22,624501;-44,913747;;;;;242,12;-22,634398;-43,903621
28,15;-22,624507;-44,913841;;;;;242,13;-22,634344;-43,903694
28,16;-22,624513;-44,913935;;;;;242,14;-22,634291;-43,903766
28,17;-22,624519;-44,914029;;;;;242,15;-22,634238;-43,903839
28,18;-22,624526;-44,914123;;;;;242,16;-22,634185;-43,903912
28,19;-22,624533;-44,914217;;;;;242,17;-22,634131;-43,903985
28,2;-22,624541;-44,914311;;;;;242,18;-22,634077;-43,904057
28,21;-22,624552;-44,914405;;;;;242,19;-22,634023;-43,904129
28,22;-22,624563;-44,914499;;;;;242,2;-22,633971;-43,904202
28,23;-22,624575;-44,914592;;;;;242,21;-22,633918;-43,904275
28,24;-22,624588;-44,914686;;;;;242,22;-22,633865;-43,904348
28,25;-22,624603;-44,914779;;;;;242,23;-22,633811;-43,90442
28,26;-22,624622;-44,914871;;;;;242,24;-22,633757;-43,904493
28,27;-22,624642;-44,914963;;;;;242,25;-22,633704;-43,904566
28,28;-22,624667;-44,915054;;;;;242,26;-22,63365;-43,904638
28,29;-22,624694;-44,915144;;;;;242,27;-22,633596;-43,904711
28,3;-22,624724;-44,915233;;;;;242,28;-22,633543;-43,904783
28,31;-22,624756;-44,915322;;;;;242,29;-22,63349;-43,904856
28,32;-22,62479;-44,91541;;;;;242,3;-22,633437;-43,904929
28,33;-22,624825;-44,915498;;;;;242,31;-22,633384;-43,905002
28,34;-22,624862;-44,915584;;;;;242,32;-22,633332;-43,905076
28,35;-22,624899;-44,915671;;;;;242,33;-22,63328;-43,90515
28,36;-22,624937;-44,915757;;;;;242,34;-22,63323;-43,905224
28,37;-22,624976;-44,915843;;;;;242,35;-22,633179;-43,905299
28,38;-22,625016;-44,915928;;;;;242,36;-22,633131;-43,905375
28,39;-22,625056;-44,916014;;;;;242,37;-22,633083;-43,905451
28,4;-22,625096;-44,9161;;;;;242,38;-22,633036;-43,905528
28,41;-22,625135;-44,916185;;;;;242,39;-22,632989;-43,905606
28,42;-22,625174;-44,916271;;;;;242,4;-22,632944;-43,905684
28,43;-22,625213;-44,916356;;;;;242,41;-22,632899;-43,905762
28,44;-22,625242;-44,916446;;;;;242,42;-22,632854;-43,90584
28,45;-22,62527;-44,916536;;;;;242,43;-22,63281;-43,905918
28,46;-22,625299;-44,916626;;;;;242,44;-22,632765;-43,905997
28,47;-22,625328;-44,916716;;;;;242,45;-22,632721;-43,906075
28,48;-22,625357;-44,916805;;;;;242,46;-22,632677;-43,906154
28,49;-22,625385;-44,916895;;;;;242,47;-22,632633;-43,906232
28,5;-22,625414;-44,916985;;;;;242,48;-22,632588;-43,906311
28,51;-22,625443;-44,917075;;;;;242,49;-22,632544;-43,90639
28,52;-22,625472;-44,917165;;;;;242,5;-22,6325;-43,906468
28,53;-22,6255;-44,917254;;;;;242,51;-22,632456;-43,906547
28,54;-22,625529;-44,917344;;;;;242,52;-22,632412;-43,906625
28,55;-22,625558;-44,917434;;;;;242,53;-22,632368;-43,906704
28,56;-22,625587;-44,917524;;;;;242,54;-22,632324;-43,906783
28,57;-22,625615;-44,917614;;;;;242,55;-22,632279;-43,906861
28,58;-22,625644;-44,917703;;;;;242,56;-22,632235;-43,90694
28,59;-22,625673;-44,917793;;;;;242,57;-22,63219;-43,907018
28,6;-22,625702;-44,917883;;;;;242,58;-22,632146;-43,907097
28,61;-22,625748;-44,917965;;;;;242,59;-22,632101;-43,907175
28,62;-22,625796;-44,918047;;;;;242,6;-22,632057;-43,907253
28,63;-22,625843;-44,918128;;;;;242,61;-22,632012;-43,907332
28,64;-22,62589;-44,91821;;;;;242,62;-22,631967;-43,90741
28,65;-22,625938;-44,918291;;;;;242,63;-22,631923;-43,907489
28,66;-22,625985;-44,918373;;;;;242,64;-22,631879;-43,907567
28,67;-22,626032;-44,918454;;;;;242,65;-22,631836;-43,907647
28,68;-22,626079;-44,918536;;;;;242,66;-22,631793;-43,907726
28,69;-22,626127;-44,918617;;;;;242,67;-22,631748;-43,907805
28,7;-22,626174;-44,918699;;;;;242,68;-22,631703;-43,907883
28,71;-22,626221;-44,918781;;;;;242,69;-22,63166;-43,907962
28,72;-22,626269;-44,918862;;;;;242,7;-22,631616;-43,908041
28,73;-22,626316;-44,918944;;;;;242,71;-22,631574;-43,90812
28,74;-22,626363;-44,919025;;;;;242,72;-22,631531;-43,9082
28,75;-22,62641;-44,919107;;;;;242,73;-22,631487;-43,908278
28,76;-22,626458;-44,919188;;;;;242,74;-22,631443;-43,908357
28,77;-22,626505;-44,91927;;;;;242,75;-22,631397;-43,908434
28,78;-22,626552;-44,919352;;;;;242,76;-22,631351;-43,908512
28,79;-22,626599;-44,919433;;;;;242,77;-22,631308;-43,908591
28,8;-22,626647;-44,919515;;;;;242,78;-22,631266;-43,908671
28,81;-22,626693;-44,919597;;;;;242,79;-22,631222;-43,90875
28,82;-22,626732;-44,919683;;;;;242,8;-22,631177;-43,908828
28,83;-22,626771;-44,919768;;;;;242,81;-22,631131;-43,908906
28,84;-22,626811;-44,919854;;;;;242,82;-22,631086;-43,908984
28,85;-22,62685;-44,91994;;;;;242,83;-22,631042;-43,909062
28,86;-22,62689;-44,920025;;;;;242,84;-22,630997;-43,90914
28,87;-22,626929;-44,920111;;;;;242,85;-22,63095;-43,909218
28,88;-22,626969;-44,920196;;;;;242,86;-22,630904;-43,909295
28,89;-22,627009;-44,920282;;;;;242,87;-22,63086;-43,909374
28,9;-22,627048;-44,920367;;;;;242,88;-22,630819;-43,909454
28,91;-22,627088;-44,920452;;;;;242,89;-22,630771;-43,90953
28,92;-22,627128;-44,920537;;;;;242,9;-22,630722;-43,909605
28,93;-22,627168;-44,920623;;;;;242,91;-22,630676;-43,909683
28,94;-22,627209;-44,920709;;;;;242,92;-22,630627;-43,909759
28,95;-22,627249;-44,920794;;;;;242,93;-22,630577;-43,909835
28,96;-22,627289;-44,920879;;;;;242,94;-22,630527;-43,909909
28,97;-22,627328;-44,920965;;;;;242,95;-22,630476;-43,909983
28,98;-22,627368;-44,92105;;;;;242,96;-22,630424;-43,910057
28,99;-22,627408;-44,921135;;;;;242,97;-22,630372;-43,910131
29;-22,627447;-44,921221;;;;;242,98;-22,63032;-43,910205
29,01;-22,627487;-44,921307;;;;;242,99;-22,630269;-43,910279
29,02;-22,627526;-44,921392;;;;;243;-22,630223;-43,910357
29,03;-22,627566;-44,921478;;;;;243,01;-22,630175;-43,910432
29,04;-22,627605;-44,921563;;;;;243,02;-22,63012;-43,910504
29,05;-22,627645;-44,921649;;;;;243,03;-22,630058;-43,910569
29,06;-22,627684;-44,921735;;;;;243,04;-22,629995;-43,910634
29,07;-22,627724;-44,92182;;;;;243,05;-22,629932;-43,910699
29,08;-22,627764;-44,921906;;;;;243,06;-22,629867;-43,910761
29,09;-22,627804;-44,921991;;;;;243,07;-22,629807;-43,910828
29,1;-22,627843;-44,922077;;;;;243,08;-22,629746;-43,910895
29,11;-22,627883;-44,922162;;;;;243,09;-22,629686;-43,910963
29,12;-22,627923;-44,922248;;;;;243,1;-22,629627;-43,91103
29,13;-22,627962;-44,922333;;;;;243,11;-22,629567;-43,911098
29,14;-22,628001;-44,922419;;;;;243,12;-22,629506;-43,911165
29,15;-22,628041;-44,922504;;;;;243,13;-22,629448;-43,911233
29,16;-22,628082;-44,922589;;;;;243,14;-22,629387;-43,9113
29,17;-22,628122;-44,922674;;;;;243,15;-22,629331;-43,91137
29,18;-22,628161;-44,92276;;;;;243,16;-22,629276;-43,911442
29,19;-22,628201;-44,922846;;;;;243,17;-22,629218;-43,911511
29,2;-22,62824;-44,922931;;;;;243,18;-22,629159;-43,911579
29,21;-22,62828;-44,923017;;;;;243,19;-22,629097;-43,911644
29,22;-22,62832;-44,923102;;;;;243,2;-22,629023;-43,911696
29,23;-22,628361;-44,923187;;;;;243,21;-22,628959;-43,911766
29,24;-22,628402;-44,923272;;;;;243,22;-22,628895;-43,911837
29,25;-22,628444;-44,923357;;;;;243,23;-22,628832;-43,911908
29,26;-22,628486;-44,923441;;;;;243,24;-22,628768;-43,911979
29,27;-22,62853;-44,923525;;;;;243,25;-22,628705;-43,91205
29,28;-22,628574;-44,923608;;;;;243,26;-22,628641;-43,912121
29,29;-22,628618;-44,923691;;;;;243,27;-22,628578;-43,912192
29,3;-22,628663;-44,923774;;;;;243,28;-22,628515;-43,912263
29,31;-22,628709;-44,923856;;;;;243,29;-22,628451;-43,912333
29,32;-22,628757;-44,923937;;;;;243,3;-22,628388;-43,912404
29,33;-22,628805;-44,924018;;;;;243,31;-22,628326;-43,912477
29,34;-22,628856;-44,924098;;;;;243,32;-22,628263;-43,912548
29,35;-22,628906;-44,924178;;;;;243,33;-22,6282;-43,912619
29,36;-22,628958;-44,924256;;;;;243,34;-22,628137;-43,912691
29,37;-22,629011;-44,924334;;;;;243,35;-22,628074;-43,912762
29,38;-22,629064;-44,924412;;;;;243,36;-22,628011;-43,912833
29,39;-22,629119;-44,924489;;;;;243,37;-22,627948;-43,912904
29,4;-22,629175;-44,924565;;;;;243,38;-22,627886;-43,912977
29,41;-22,629232;-44,92464;;;;;243,39;-22,627825;-43,91305
29,42;-22,62929;-44,924714;;;;;243,4;-22,627769;-43,913128
29,43;-22,62935;-44,924787;;;;;243,41;-22,627706;-43,913198
29,44;-22,629411;-44,924859;;;;;243,42;-22,627637;-43,913264
29,45;-22,629472;-44,924931;;;;;243,43;-22,627571;-43,913332
29,46;-22,629534;-44,925002;;;;;243,44;-22,627504;-43,9134
29,47;-22,629597;-44,925072;;;;;243,45;-22,627441;-43,913471
29,48;-22,62966;-44,925142;;;;;243,46;-22,627378;-43,913543
29,49;-22,629723;-44,925212;;;;;243,47;-22,627314;-43,913613
29,5;-22,629786;-44,925282;;;;;243,48;-22,627251;-43,913684
29,51;-22,629848;-44,925353;;;;;243,49;-22,627188;-43,913755
29,52;-22,629911;-44,925423;;;;;243,5;-22,627124;-43,913826
29,53;-22,629974;-44,925493;;;;;243,51;-22,62706;-43,913896
29,54;-22,630037;-44,925563;;;;;243,52;-22,626997;-43,913967
29,55;-22,630101;-44,925632;;;;;243,53;-22,626934;-43,914038
29,56;-22,630165;-44,925702;;;;;243,54;-22,626871;-43,91411
29,57;-22,630228;-44,925772;;;;;243,55;-22,626808;-43,914181
29,58;-22,630292;-44,925842;;;;;243,56;-22,626745;-43,914252
29,59;-22,630355;-44,925912;;;;;243,57;-22,626681;-43,914323
29,6;-22,630418;-44,925982;;;;;243,58;-22,626618;-43,914394
29,61;-22,63048;-44,926053;;;;;243,59;-22,626554;-43,914466
29,62;-22,630542;-44,926124;;;;;243,6;-22,62649;-43,914537
29,63;-22,630605;-44,926194;;;;;243,61;-22,626427;-43,914608
29,64;-22,630668;-44,926264;;;;;243,62;-22,626367;-43,914681
29,65;-22,630731;-44,926334;;;;;243,63;-22,626308;-43,914755
29,66;-22,630794;-44,926404;;;;;243,64;-22,626242;-43,914824
29,67;-22,630857;-44,926474;;;;;243,65;-22,626174;-43,914891
29,68;-22,63092;-44,926544;;;;;243,66;-22,62611;-43,914961
29,69;-22,630983;-44,926614;;;;;243,67;-22,626046;-43,915032
29,7;-22,631047;-44,926684;;;;;243,68;-22,625982;-43,915102
29,71;-22,63111;-44,926754;;;;;243,69;-22,625918;-43,915173
29,72;-22,631173;-44,926824;;;;;243,7;-22,625855;-43,915244
29,73;-22,631235;-44,926895;;;;;243,71;-22,625791;-43,915314
29,74;-22,631296;-44,926967;;;;;243,72;-22,625727;-43,915385
29,75;-22,631357;-44,927039;;;;;243,73;-22,625663;-43,915455
29,76;-22,631416;-44,927112;;;;;243,74;-22,625599;-43,915526
29,77;-22,631474;-44,927186;;;;;243,75;-22,625535;-43,915596
29,78;-22,631531;-44,927262;;;;;243,76;-22,625472;-43,915668
29,79;-22,631587;-44,927338;;;;;243,77;-22,62541;-43,91574
29,8;-22,631641;-44,927415;;;;;243,78;-22,625354;-43,915816
29,81;-22,631695;-44,927493;;;;;243,79;-22,625296;-43,915892
29,82;-22,631747;-44,927571;;;;;243,8;-22,625236;-43,915966
29,83;-22,631799;-44,927649;;;;;243,81;-22,625176;-43,91604
